loan_id,application_id,client_id,application_date,disbursement_date,target_default_90dpd_12m,target_ever30_6m,max_observed_mob,max_dpd_12m,first_90dpd_mob,age_at_application,client_tenure_days,gender,marital_status,education_level,region_code,city_type,residence_type,dependents_count,citizenship_flag,segment,is_existing_customer,phone_normalized_flag,email_valid_flag,contact_employer_industry,product_type,channel,branch_code,digital_channel,requested_amount,requested_term_months,purpose_code,promo_flag,refinance_flag,repeat_application_flag,application_region,device_type,utm_source,campaign_id,bureau_score,active_loans_count,closed_loans_count,delinquency_30_12m,delinquency_60_12m,delinquency_90_24m,max_dpd_24m,inquiries_30d,inquiries_90d,outstanding_debt,total_limit,utilization_rate,oldest_trade_months,bureau_file_thin_flag,external_collections_flag,employment_type,income_employer_industry,job_tenure_months,total_work_experience_months,declared_income,verified_income,other_income,income_stability_score,salary_project_flag,pension_contrib_months_12m,debt_to_income_est,expense_to_income_est,device_risk_score,doc_mismatch_flag,synthetic_identity_flag,fraud_suspect_flag,verification_status,aml_pep_flag,blacklist_hit_flag,principal_amount,term_months,interest_rate,monthly_payment_amount,origination_fee,insurance_fee,base_rate,inflation_index,unemployment_proxy,fx_stress_index,consumer_confidence_proxy,stress_regime_flag,engine_scorecard_score,engine_pd_estimate,engine_risk_grade,engine_policy_version,engine_offered_amount,engine_offered_term_months,engine_offered_rate,engine_rule_hits_count,income_verification_gap,income_verification_ratio,requested_amount_to_income,principal_amount_to_income,bureau_debt_to_income,calculated_bureau_utilization,ead_proxy_12m,collections_actions_count,total_recovered_amount,ever_contact_success_flag,lgd_proxy
27023,41854,24581,2022-02-14,2022-02-18,0,0,18,0,,45,-787,female,single,vocational,kostanay,urban,owned,0,1,salaried,0,1,1,public_sector,installment_loan,partner_pos,BR_025,,816263.09,24,consumer_purchase,0,0,0,kostanay,android,,,704.0,0,3,0,0,1,224,0,4.0,328548.21,1051502.95,0.3125,38.0,0,0,micro_business_owner,logistics,11,45,299551.34,250734.37,0.0,55,1,12.0,0.2084,0.2364,42.86,0,0,0,not_required,0,0,838449.44,21,0.149,45603.48,19677.85,0.0,14.45,100.93,4.66,44.57,104.28,0,762,0.01449,A,policy_v1_growth,857076.24,21,0.149,1,48816.97,0.8370330441519641,3.255489424924074,3.343974900608959,1.3103437314956063,0.31245581384246235,801625.75,0,0.0,0,1.0
27982,119355,25428,2022-02-14,2022-02-18,0,0,19,75,14.0,31,-769,male,married,vocational,west_kz,urban,dormitory,2,1,near_prime,0,0,1,it_services,cash_loan,web,,web_portal,611956.22,12,consumer_purchase,0,0,0,west_kz,android,crm_push,,684.0,0,1,1,0,0,58,0,0.0,441152.53,816232.39,0.5405,11.0,1,0,formal_salaried,telecom,50,90,188474.28,185008.54,44693.3,81,1,10.0,0.3564,0.4274,28.65,1,0,0,passed,0,0,629140.73,12,0.2557,59970.34,16927.81,0.0,14.45,100.93,4.66,44.57,104.28,0,821,0.012,A,policy_v1_growth,642554.03,12,0.2557,2,3465.74,0.9816116023894613,3.3077187680093036,3.40060372348217,2.38449819667784,0.5404741779482679,582219.94,17,111465.54,1,0.8085508029834911
51609,141945,46490,2022-02-14,2022-02-20,0,0,13,0,,16,-1012,female,divorced,bachelor,shymkent,semi_urban,family_owned,0,1,good_repeat,0,1,1,public_sector,cash_loan,branch,BR_058,,1241399.99,24,electronics,1,0,0,shymkent,,,,695.0,2,3,0,0,0,0,0,0.0,219333.5,971034.69,0.2009,28.0,0,0,informal_salaried,oil_and_gas,19,64,563132.5,487497.65,102011.32,58,1,11.0,0.1165,0.2479,38.0,1,0,0,passed,0,0,1275353.18,24,0.2732,69561.07,20734.93,13511.03,14.45,100.93,4.66,44.57,104.28,0,900,0.012,A,policy_v1_growth,1303469.99,24,0.2732,0,75634.85,0.865689069623934,2.5464737932582855,2.6161216982276736,0.4499170406257343,0.22587607040073923,1225989.06,0,0.0,0,1.0
55954,42085,50629,2022-02-14,2022-02-17,0,0,25,0,,22,220,male,divorced,secondary,almaty,rural,owned,2,1,new_to_credit,1,1,1,it_services,cash_loan,web,,web_portal,1023821.07,18,home_repair,1,0,0,almaty,ios,direct,,593.0,1,1,3,0,0,32,2,3.0,42015.19,134666.42,0.0723,12.0,1,0,formal_salaried,logistics,23,41,172885.05,173760.68,17589.93,70,1,12.0,0.3213,0.3494,42.31,0,0,0,passed,0,0,1040558.52,18,0.2543,70136.77,10226.91,20089.16,14.45,100.93,4.66,44.57,104.28,0,704,0.0352,B,policy_v1_growth,1045432.48,18,0.2543,2,-875.63,1.0050648104043698,5.892133191467713,5.988457918097466,0.2417991803439075,0.3119945566236928,988617.41,1,9092.65,0,0.990802660454867
63324,128009,57431,2022-02-14,2022-02-20,0,1,19,73,,33,-219,female,married,bachelor,astana,urban,rented,2,1,salaried,0,1,1,healthcare,credit_line,mobile_app,,android_app,274124.74,24,consumer_purchase,0,0,0,astana,android,social,,708.0,4,1,0,0,0,14,0,3.0,577571.33,807747.76,0.4849,40.0,0,0,formal_salaried,construction,31,60,231711.1,211820.6,0.0,66,1,12.0,0.2054,0.5025,22.32,0,0,0,passed,0,0,275102.75,21,0.3179,17248.67,6346.36,0.0,14.45,100.93,4.66,44.57,104.28,0,835,0.012,A,policy_v1_growth,287830.98,21,0.3179,0,19890.5,0.9141581909541666,1.2941363587866337,1.2987535206679615,2.7267004720031953,0.7150392221452895,261082.01,7,29657.77,1,0.8864043907123282
74427,21966,67536,2022-02-14,2022-02-20,0,0,17,0,,23,-431,male,married,bachelor,almaty,urban,owned,1,1,subprime,0,1,0,,credit_line,mobile_app,,android_app,144916.45,18,consumer_purchase,0,1,0,almaty,ios,direct,CMP_99982,542.0,1,1,0,0,0,13,1,3.0,438109.8,654546.07,0.5162,26.0,0,0,self_employed,finance,33,49,122048.12,87245.09,33634.82,36,0,4.0,0.3015,0.3468,45.9,0,0,0,not_required,0,0,123942.03,18,0.3041,8660.51,1520.86,0.0,14.45,100.93,4.66,44.57,104.28,0,657,0.04122,C,policy_v1_growth,124838.21,18,0.3041,0,34803.03,0.7148417361938881,1.6610269987686412,1.4206189712223347,5.021598350119187,0.6693337873069806,119355.58,0,0.0,0,1.0
79294,698,72025,2022-02-14,2022-02-20,0,0,11,0,,21,17,male,divorced,vocational,zhambyl,rural,owned,1,1,self_employed,0,1,1,public_sector,cash_loan,web,,web_portal,1067206.18,18,home_repair,0,1,0,zhambyl,ios,crm_push,CMP_66848,684.0,1,2,1,0,0,52,0,1.0,504857.27,575882.87,0.7999,31.0,0,0,informal_salaried,public_sector,6,15,151014.64,149544.24,0.0,68,1,12.0,0.584,0.3638,22.84,0,0,0,passed,0,0,1098958.12,18,0.2746,75174.18,22607.46,0.0,14.45,100.93,4.66,44.57,104.28,0,721,0.03582,B,policy_v1_growth,1120566.49,18,0.2746,2,1470.4,0.9902631956742737,7.1363910773159835,7.348715804767873,3.375972688750834,0.8766665867314303,1052692.98,0,0.0,0,1.0
8714,17387,7918,2022-02-14,2022-02-17,0,0,11,0,,51,102,male,married,bachelor,astana,rural,owned,1,1,salaried,0,1,1,manufacturing,installment_loan,partner_pos,BR_037,,251269.27,12,consumer_purchase,0,0,0,astana,ios,,,715.0,3,3,0,0,0,3,1,2.0,5734.71,783890.08,0.0297,50.0,0,0,formal_salaried,construction,36,48,336152.76,323820.53,0.0,71,1,12.0,0.0656,0.2882,36.89,0,0,0,manual_review,0,0,257993.48,12,0.1867,23735.18,5778.74,1975.75,14.45,100.93,4.66,44.57,104.28,0,876,0.012,A,policy_v1_growth,263832.73,12,0.1867,0,12332.23,0.9633136137272827,0.7759522535522995,0.7967174903950655,0.017709531881749438,0.007315706814404387,239194.65,0,0.0,0,1.0
19927,2168,18073,2022-02-14,2022-02-17,0,0,23,0,,52,-362,male,divorced,bachelor,east_kz,urban,dormitory,0,1,new_to_credit,1,1,1,manufacturing,cash_loan,mobile_app,,android_app,375249.37,36,home_repair,0,0,0,east_kz,ios,crm_push,,658.0,0,0,0,0,0,1,1,1.0,70197.27,131562.05,0.5336,0.0,1,0,formal_salaried,public_sector,28,46,106395.13,104592.98,27484.68,58,1,10.0,0.1183,0.3646,40.95,0,0,0,passed,0,0,392866.6,36,0.2492,15603.69,9625.4,0.0,14.45,100.93,4.66,44.57,104.28,0,867,0.012,A,policy_v1_growth,394011.84,36,0.2492,1,1802.15,0.9830617247236786,3.587710857841511,3.7561469230535356,0.6711470502131214,0.5335677727733795,386022.67,0,0.0,0,1.0
30559,89124,27769,2022-02-14,2022-02-20,0,1,19,59,,41,-436,male,married,other,west_kz,metro,rented,1,1,self_employed,0,1,1,oil_and_gas,credit_line,mobile_app,,android_app,259899.61,18,consumer_purchase,0,0,0,west_kz,android,seo,,661.0,1,2,1,0,0,42,1,2.0,174248.76,924323.62,0.1006,42.0,0,0,formal_salaried,retail,66,83,181266.86,153878.31,13185.57,55,1,12.0,0.1491,0.4946,34.24,0,0,0,manual_review,0,0,271753.61,12,0.3208,26771.29,7838.21,0.0,14.45,100.93,4.66,44.57,104.28,0,768,0.01384,A,policy_v1_growth,272894.59,12,0.3208,1,27388.55,0.8489048135991323,1.6889944398271595,1.766029338377839,1.1323802555408882,0.18851488399701394,252784.97,4,8082.67,1,0.9680255119598289
47403,76469,42821,2022-02-14,2022-02-20,0,0,15,0,,57,186,male,married,vocational,turkistan,urban,owned,2,1,new_to_credit,1,1,1,it_services,installment_loan,mobile_app,,android_app,339966.16,24,electronics,0,0,0,turkistan,android,seo,,615.0,0,0,1,2,0,77,3,5.0,13407.36,182383.89,0.0735,0.0,1,0,unemployed,,16,58,212305.84,181629.87,0.0,61,1,10.0,0.0821,0.5197,40.98,0,0,0,passed,0,0,356467.37,24,0.1963,18078.33,1880.59,0.0,14.45,100.93,4.66,44.57,104.28,0,725,0.0188,B,policy_v1_growth,356964.47,24,0.1963,3,30675.97,0.8555104748884911,1.871752482122021,1.9626032326070595,0.07381693330507808,0.07351175589028176,341772.4,0,0.0,0,1.0
71940,48238,65278,2022-02-14,2022-02-15,0,0,19,0,,42,-545,male,married,bachelor,almaty,rural,other,0,1,new_to_credit,0,1,1,hospitality,credit_line,mobile_app,,android_app,168211.55,12,working_capital,0,0,0,almaty,android,direct,,575.0,0,1,2,0,0,17,1,4.0,30487.49,106517.09,0.2862,5.0,1,0,self_employed,manufacturing,13,18,62994.49,54389.05,8167.46,45,1,6.0,0.265,0.2879,36.42,0,0,0,manual_review,0,0,140454.73,12,0.3277,13884.61,5552.0,0.0,14.45,100.93,4.66,44.57,104.28,0,670,0.04112,C,policy_v1_growth,142895.28,12,0.3277,3,8605.44,0.8633937666611794,3.092746609841503,2.582408223714148,0.5605446316859736,0.28622158190765445,130342.59,0,0.0,0,1.0
19220,123769,17446,2022-02-14,2022-02-19,0,0,15,0,,34,-284,male,single,bachelor,astana,metro,rented,1,1,near_prime,0,1,0,hospitality,cash_loan,mobile_app,,android_app,280492.45,24,consumer_purchase,0,0,0,pavlodar,desktop,direct,CMP_51333,699.0,1,1,0,0,0,0,0,1.0,530977.78,700456.09,0.7248,22.0,0,0,formal_salaried,construction,45,79,150276.54,154710.28,0.0,78,1,9.0,0.2662,0.4076,36.72,1,0,0,passed,0,0,288573.75,24,0.2435,15307.67,10895.72,5971.69,14.45,100.93,4.66,44.57,104.28,0,840,0.012,A,policy_v1_growth,294517.07,24,0.2435,0,-4433.74,1.0295038733258033,1.8130175318666606,1.865252586964486,3.432078204499404,0.7580457755745974,277037.61,0,0.0,0,1.0
22488,128676,20437,2022-02-14,2022-02-18,0,0,21,0,,43,-632,male,married,master,almaty,semi_urban,owned,2,1,good_repeat,0,1,1,agriculture,cash_loan,branch,BR_047,,735429.11,18,other,0,0,0,almaty,,,,825.0,2,9,0,0,0,7,0,0.0,181221.08,1150001.34,0.0729,73.0,0,0,formal_salaried,logistics,33,66,229411.06,191328.91,0.0,59,1,10.0,0.2662,0.4104,14.68,0,0,0,passed,0,0,770611.41,18,0.266,52385.77,14155.91,0.0,14.45,100.93,4.66,44.57,104.28,0,904,0.012,A,policy_v1_growth,772200.57,18,0.266,0,38082.15,0.8340003746985869,3.8437950124735463,4.027678880311397,0.9471703988696742,0.1575833642072104,730001.41,0,0.0,0,1.0
55833,92191,50504,2022-02-14,2022-02-16,0,0,19,0,,56,98,female,married,vocational,almaty,semi_urban,owned,0,1,self_employed,0,1,0,retail,cash_loan,partner_pos,BR_007,,764809.41,24,debt_consolidation,1,0,0,almaty,android,,,708.0,0,1,0,0,0,7,3,3.0,,,,,1,0,formal_salaried,agriculture,4,32,156184.44,157845.84,36807.76,63,1,10.0,0.1771,0.3524,27.72,0,0,0,passed,0,0,770827.37,24,0.2705,41937.31,7941.9,0.0,14.45,100.93,4.66,44.57,104.28,0,847,0.012,A,policy_v1_growth,803049.88,24,0.2705,1,-1661.4,1.0106374232926147,4.84529342046645,4.88341897385449,,,742810.34,0,0.0,0,1.0
57723,143943,52257,2022-02-14,2022-02-20,0,0,15,0,,35,-842,male,married,secondary,karaganda,metro,owned,3,1,near_prime,0,1,1,agriculture,cash_loan,mobile_app,,ios_app,1463844.09,24,consumer_purchase,0,0,1,karaganda,ios,cpa_network,,665.0,3,3,1,0,0,20,0,0.0,555051.61,591970.21,0.6912,72.0,0,0,contractor,retail,21,46,302381.5,279995.58,0.0,54,1,10.0,0.328,0.4837,35.45,0,0,0,passed,0,0,1469574.72,21,0.256,87553.39,49810.96,7144.42,14.45,100.93,4.66,44.57,104.28,0,761,0.01843,A,policy_v1_growth,1537036.29,21,0.256,1,22385.92,0.9259679576958246,5.22809713639051,5.248563995188781,1.9823584715158717,0.9376343617020864,1414613.04,0,0.0,0,1.0
81644,59951,74108,2022-02-14,2022-02-20,0,0,14,0,,53,-131,male,married,bachelor,west_kz,urban,owned,1,1,good_repeat,1,1,1,it_services,cash_loan,partner_pos,BR_047,,545833.44,30,consumer_purchase,0,0,1,west_kz,,,,768.0,3,1,0,0,0,2,0,1.0,377098.47,1057412.3,0.316,41.0,0,0,formal_salaried,oil_and_gas,40,51,174679.64,159259.96,0.0,62,1,10.0,0.2458,0.2346,46.86,0,0,0,not_required,0,0,571458.77,30,0.2394,25498.05,8726.34,1129.01,14.45,100.93,4.66,44.57,104.28,0,815,0.012,A,policy_v1_growth,573125.11,30,0.2394,0,15419.68,0.9117259458515028,3.4273111709936384,3.588213697906241,2.367817183929972,0.35662387320442557,555950.08,0,0.0,0,1.0
85986,70998,78053,2022-02-14,2022-02-19,0,0,16,25,,29,-891,male,married,bachelor,shymkent,urban,other,1,1,new_to_credit,0,1,1,public_sector,installment_loan,web,,web_portal,68196.01,9,working_capital,0,1,0,shymkent,android,,,643.0,0,1,1,0,0,24,1,4.0,251217.48,351544.58,0.7146,4.0,1,0,pensioner,,9,28,185985.87,181650.83,0.0,64,1,12.0,0.1185,0.3716,34.67,0,0,0,passed,0,0,71175.6,9,0.1898,8546.9,406.98,201.09,14.45,100.93,4.66,44.57,104.28,0,823,0.012,A,policy_v1_growth,71605.81,9,0.1898,3,4335.04,0.9766915626439794,0.3754236080286559,0.39182645077922296,1.3829690731388344,0.7146105907819714,67709.49,1,0.0,1,1.0
18249,123224,16572,2022-02-15,2022-02-20,0,0,19,22,,27,-405,female,single,secondary,shymkent,urban,owned,1,1,new_to_credit,0,1,1,public_sector,cash_loan,partner_pos,BR_017,,310870.46,24,debt_consolidation,0,0,0,shymkent,desktop,,,652.0,1,1,1,0,0,24,0,0.0,,,,,1,0,unemployed,,8,28,255222.93,213939.34,0.0,43,1,7.0,0.0605,0.4154,23.01,0,0,0,not_required,0,0,310856.48,24,0.2683,16877.67,3128.88,0.0,14.45,100.93,4.66,44.57,104.28,0,811,0.012,A,policy_v1_growth,326413.98,24,0.2683,2,41283.59,0.8382449805744335,1.453077587319845,1.4530122416943045,,,309390.93,1,0.0,0,1.0
35106,15922,31871,2022-02-15,2022-02-19,0,0,16,0,,41,180,female,married,master,astana,rural,owned,2,1,self_employed,0,1,1,telecom,cash_loan,mobile_app,,android_app,518840.91,12,working_capital,0,0,0,astana,desktop,direct,CMP_58303,580.0,2,0,0,0,0,8,1,1.0,221286.54,804074.73,0.2374,25.0,0,0,self_employed,logistics,14,56,263059.22,246507.49,0.0,49,1,9.0,0.2253,0.4238,25.76,0,0,0,passed,0,0,541656.79,9,0.2689,67126.33,8712.88,0.0,14.45,100.93,4.66,44.57,104.28,0,769,0.01395,A,policy_v1_growth,544782.96,9,0.2689,0,16551.73,0.9370798332025769,2.1047673237028213,2.197323862248567,0.8976868816440425,0.27520643510336407,490911.67,0,0.0,0,1.0
46223,81571,41751,2022-02-15,2022-02-20,0,0,25,0,,26,78,female,married,secondary,aktobe,semi_urban,owned,1,1,near_prime,1,1,1,manufacturing,cash_loan,web,,web_portal,785543.65,18,debt_consolidation,0,0,0,aktobe,android,,,613.0,3,3,0,0,0,5,0,2.0,380714.77,588585.28,0.4482,14.0,0,0,contractor,telecom,16,36,202139.96,198190.8,0.0,63,1,11.0,0.3269,0.3816,53.28,0,0,0,passed,0,0,742836.9,18,0.2686,50593.11,23558.27,0.0,14.45,100.93,4.66,44.57,104.28,0,751,0.01857,A,policy_v1_growth,780306.85,18,0.2686,0,3949.16,0.980463239430739,3.963572728905681,3.7480897196035334,1.9209507706714943,0.6468302605189175,708325.04,0,0.0,0,1.0
46344,80182,41857,2022-02-15,2022-02-17,0,0,13,16,,45,148,female,single,bachelor,kostanay,urban,rented,0,1,salaried,0,0,1,public_sector,credit_line,mobile_app,,android_app,1073725.16,18,electronics,0,0,0,kostanay,android,affiliate,CMP_43663,711.0,4,5,0,0,0,9,0,1.0,546752.0,1140667.36,0.4055,72.0,0,0,informal_salaried,hospitality,58,66,412670.37,415432.18,64462.49,73,1,12.0,0.1982,0.2639,47.22,0,0,0,not_required,0,0,1080160.26,18,0.3147,76051.98,8754.99,11014.76,14.45,100.93,4.66,44.57,104.28,0,804,0.012,A,policy_v1_growth,1127411.42,18,0.3147,0,-2761.81,1.006692532831955,2.584597948093477,2.600088081765837,1.3161041111451695,0.4793264181768119,1021905.42,1,81248.9,1,0.9204927399249923
47512,122744,42920,2022-02-15,2022-02-20,0,0,18,0,,42,-20,male,married,vocational,kostanay,urban,rented,3,1,good_repeat,1,1,1,public_sector,credit_line,branch,BR_003,,468034.26,24,education,0,0,0,kostanay,,,,746.0,2,5,1,0,0,31,1,1.0,180068.66,629148.66,0.2684,50.0,0,0,informal_salaried,telecom,3,51,181752.03,178200.99,0.0,44,1,8.0,0.1656,0.5644,40.65,0,0,0,passed,0,0,478032.39,21,0.3185,29986.83,9120.57,0.0,14.45,100.93,4.66,44.57,104.28,0,855,0.012,A,policy_v1_growth,491435.97,21,0.3185,1,3551.04,0.980462171454151,2.626440290819933,2.6825462080766216,1.010480693738009,0.2862100350019024,460563.09,0,0.0,0,1.0
64466,140009,58496,2022-02-15,2022-02-19,0,0,11,0,,33,-361,female,married,bachelor,atyrau,urban,rented,0,1,new_to_credit,1,1,1,logistics,installment_loan,partner_pos,BR_001,,569941.67,12,home_repair,0,0,0,atyrau,android,,,665.0,1,0,0,1,0,63,0,1.0,107609.8,148746.88,0.63,4.0,1,0,informal_salaried,education,23,43,259300.24,222837.04,0.0,53,1,11.0,0.24,0.4151,13.27,0,0,0,passed,0,0,587331.06,12,0.1771,53765.48,13224.09,0.0,14.45,100.93,4.66,44.57,104.28,0,845,0.012,A,policy_v1_growth,598438.75,12,0.1771,1,36463.2,0.8593784564179346,2.55766128467691,2.6356976380587356,0.4829080479618649,0.7234424009431324,547207.97,0,0.0,0,1.0
64556,64096,58577,2022-02-15,2022-02-19,0,0,25,0,,35,2,female,single,vocational,almaty,urban,rented,0,1,risky_repeat,0,1,1,finance,cash_loan,partner_pos,BR_025,,1156365.01,18,electronics,1,0,0,almaty,,,,574.0,2,1,0,0,1,190,1,3.0,462016.64,607748.19,0.7008,22.0,0,0,formal_salaried,telecom,62,65,367829.53,330851.12,0.0,57,1,9.0,0.2718,0.2553,68.73,0,0,0,passed,0,0,813306.83,18,0.2685,55388.65,17254.97,16495.52,14.45,100.93,4.66,44.57,104.28,0,627,0.05173,C,policy_v1_growth,852590.08,18,0.2685,0,36978.41,0.8994686206950269,3.4951219448796182,2.4582260141661303,1.3964487712781506,0.7602106392122698,779084.85,0,0.0,0,1.0
69151,52529,62761,2022-02-15,2022-02-18,0,0,11,0,,19,57,female,divorced,bachelor,east_kz,urban,other,0,1,salaried,0,1,1,oil_and_gas,cash_loan,branch,BR_007,,479293.73,12,consumer_purchase,0,0,0,east_kz,,,,803.0,1,2,0,0,0,10,1,1.0,505773.11,1210291.05,0.3954,43.0,0,0,formal_salaried,it_services,20,28,177956.95,184990.46,5282.06,45,1,11.0,0.3616,0.3283,60.42,0,0,0,passed,0,0,499032.21,12,0.2714,47949.87,17052.67,0.0,14.45,100.93,4.66,44.57,104.28,0,818,0.012,A,policy_v1_growth,503258.42,12,0.2714,0,-7033.51,1.039523660076215,2.5909105258725234,2.697610514617889,2.734049690994876,0.417893786787897,458716.24,0,0.0,0,1.0
87516,125480,79478,2022-02-15,2022-02-20,0,0,11,0,,39,-524,female,single,bachelor,almaty,metro,rented,0,1,self_employed,0,1,1,agriculture,credit_line,mobile_app,,android_app,315927.44,12,wedding,1,0,0,almaty,android,,,636.0,2,1,0,0,0,0,0,1.0,256304.13,616811.5,0.3424,34.0,0,0,self_employed,oil_and_gas,23,83,221950.96,162023.65,0.0,35,1,8.0,0.2504,0.3721,59.22,1,0,0,passed,0,0,315752.34,12,0.325,31171.37,9149.64,5652.87,14.45,100.93,4.66,44.57,104.28,0,752,0.0167,A,policy_v1_growth,331723.81,12,0.325,0,59927.31,0.7299975183707248,1.949884723619052,1.9488040171913175,1.5818933223637412,0.4155307253512621,294082.03,0,0.0,0,1.0
87722,10714,79676,2022-02-15,2022-02-20,0,0,17,0,,30,-732,male,married,vocational,turkistan,urban,dormitory,5,1,risky_repeat,0,1,0,logistics,cash_loan,partner_pos,BR_063,,439729.05,36,consumer_purchase,0,0,0,turkistan,android,,,528.0,1,2,1,0,0,21,0,0.0,300386.9,355640.52,0.8429,19.0,0,0,formal_salaried,public_sector,44,66,98426.97,96969.54,0.0,58,1,12.0,0.2981,0.588,65.48,1,0,0,passed,0,0,439725.86,36,0.2789,18162.52,9291.04,0.0,14.45,100.93,4.66,44.57,104.28,0,763,0.01742,A,policy_v1_growth,461715.5,36,0.2789,1,1457.43,0.9851927779550665,4.534713168691942,4.53468027176369,3.0977449207245904,0.8446363198434195,430836.5,0,0.0,0,1.0
35974,91248,32645,2022-02-15,2022-02-21,0,0,14,0,,31,-848,female,single,bachelor,almaty,urban,other,0,1,self_employed,0,1,1,agriculture,installment_loan,partner_pos,BR_054,,162387.61,24,electronics,0,0,0,almaty,android,,,607.0,3,4,1,0,1,172,2,4.0,384994.02,721352.87,0.3474,55.0,0,0,unemployed,,28,84,326960.76,331156.22,0.0,56,0,10.0,0.085,0.3809,30.63,0,0,0,not_required,0,0,168239.46,18,0.186,10782.83,3238.54,2062.13,14.45,100.93,4.66,44.57,104.28,0,723,0.01917,B,policy_v1_growth,170506.99,18,0.186,2,-4195.46,1.0128316927083238,0.4903655742899831,0.5080365393710558,1.1625752341296804,0.5337110809582001,160640.25,0,0.0,0,1.0
47189,95290,42635,2022-02-15,2022-02-17,0,0,11,0,,43,48,female,married,secondary,west_kz,urban,rented,2,1,self_employed,0,1,1,public_sector,installment_loan,partner_pos,BR_003,,212054.33,12,education,0,0,0,west_kz,,,,686.0,1,1,0,0,0,1,2,2.0,316789.4,383195.84,0.7172,13.0,0,0,formal_salaried,construction,32,51,130970.67,123154.45,0.0,68,1,12.0,0.2864,0.4331,28.57,0,0,0,passed,0,0,221408.13,12,0.1681,20173.52,1907.59,0.0,14.45,100.93,4.66,44.57,104.28,0,847,0.012,A,policy_v1_growth,222657.05,12,0.1681,0,7816.22,0.9403208367186333,1.7218568228756654,1.7978086053731717,2.5722935712026644,0.8267036510626002,204304.52,0,0.0,0,1.0
62931,90150,57088,2022-02-15,2022-02-17,0,0,16,0,,36,-397,male,single,bachelor,east_kz,metro,owned,1,1,new_to_credit,0,1,1,it_services,installment_loan,partner_pos,BR_045,,639353.06,9,consumer_purchase,1,0,0,east_kz,ios,,,604.0,0,1,0,0,1,239,0,1.0,24842.92,111691.11,0.2224,3.0,1,0,formal_salaried,retail,7,31,267825.42,261951.42,7651.23,73,1,11.0,0.2717,0.3436,19.17,0,0,0,passed,0,0,644977.3,9,0.1818,77201.5,10718.59,7045.94,14.45,100.93,4.66,44.57,104.28,0,753,0.01703,A,policy_v1_growth,671320.71,9,0.1818,1,5874.0,0.9780678025259888,2.4407314150081723,2.4622019609590207,0.09483789017062783,0.2224252225624761,583932.78,0,0.0,0,1.0
77756,60064,70616,2022-02-15,2022-02-18,0,0,19,0,,66,-533,male,married,secondary,astana,urban,family_owned,2,1,good_repeat,0,1,1,manufacturing,credit_line,web,,web_portal,1344399.79,12,home_repair,0,0,1,astana,ios,social,CMP_09967,695.0,5,4,1,0,0,26,0,1.0,323095.7,760762.16,0.6228,9.0,0,0,contractor,it_services,10,28,483756.61,381877.07,0.0,39,1,8.0,0.3404,0.4935,31.84,0,0,0,not_required,0,0,1380873.66,12,0.319,135911.23,43817.28,0.0,14.45,100.93,4.66,44.57,104.28,0,806,0.01244,A,policy_v1_growth,1411619.78,12,0.319,1,101879.54,0.789399177408656,3.52050409834767,3.6160161698108766,0.8460725332369393,0.42470001399649004,1280501.72,0,0.0,0,1.0
79129,98809,71857,2022-02-15,2022-02-18,0,0,15,0,,36,-566,female,married,bachelor,aktobe,urban,dormitory,4,1,risky_repeat,1,1,1,agriculture,cash_loan,web,,web_portal,448461.23,18,working_capital,0,0,0,aktobe,desktop,,CMP_51879,589.0,0,4,0,1,0,63,2,5.0,74897.72,107144.82,0.699,45.0,0,0,contractor,it_services,25,32,98596.25,94199.86,14166.18,66,1,11.0,0.2831,0.4589,50.11,0,0,0,passed,0,0,469390.45,18,0.271,32024.95,11925.18,0.0,14.45,100.93,4.66,44.57,104.28,0,695,0.02903,B,policy_v1_growth,470884.29,18,0.271,1,4396.39,0.9554101702650963,4.760742001102762,4.9829208875681985,0.7950937506701178,0.6990325803897939,443484.64,0,0.0,0,1.0
11667,72535,10632,2022-02-15,2022-02-20,0,0,16,0,,36,-281,female,married,secondary,turkistan,rural,family_owned,2,1,good_repeat,1,0,1,manufacturing,cash_loan,partner_pos,BR_046,,539350.3,12,travel,0,0,0,turkistan,android,,,768.0,3,5,0,0,0,2,1,1.0,82083.54,113054.73,0.1232,97.0,0,0,formal_salaried,telecom,39,60,271494.48,276583.61,40575.83,60,1,8.0,0.1645,0.3787,57.65,1,0,0,passed,0,0,564799.19,9,0.2509,69496.93,9369.59,0.0,14.45,100.93,4.66,44.57,104.28,0,900,0.012,A,policy_v1_growth,566317.82,9,0.2509,0,-5089.13,1.0187448746655918,1.9500443283678306,2.0420558904412305,0.29677658773779114,0.7260513558344707,512880.24,0,0.0,0,1.0
14632,1236,13352,2022-02-15,2022-02-20,0,0,11,0,,39,-432,female,married,vocational,astana,metro,owned,2,1,good_repeat,1,1,1,telecom,installment_loan,branch,BR_059,,182219.7,12,other,0,1,0,astana,,,,787.0,2,5,0,0,0,7,0,0.0,336663.39,1375661.27,0.2657,45.0,0,0,informal_salaried,public_sector,39,149,184234.86,180844.26,23319.39,54,1,9.0,0.1739,0.4159,40.51,0,0,0,not_required,0,0,188116.51,12,0.1883,17320.91,3169.91,4268.64,14.45,100.93,4.66,44.57,104.28,0,896,0.012,A,policy_v1_growth,191330.69,12,0.1883,0,3390.6,0.981596316788256,1.0076056602515335,1.0402127775578833,1.8616205457668382,0.24472840614317795,177304.01,0,0.0,0,1.0
